"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"326","RT @nosqlweekly: NoSQL Weekly - Issue 333 https://t.co/PaYiQVL8At #nosql #redis #mongodb #neo4j #hadoop #couchbase #spark #dynamodb #couchd…",FALSE,0,NA,2017-04-20 15:46:56,FALSE,NA,"855085381993287680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rahulgchaudhary",2,TRUE,FALSE,NA,NA
"327","MongoDB database as a service offering goes global - MongoDB today announced that it has expanded support for i... https://t.co/bNffhRZuER",FALSE,0,NA,2017-04-20 15:46:11,FALSE,NA,"855085192989605888",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SaaS4SaleS",0,FALSE,FALSE,NA,NA
"328","NoSQL Weekly - Issue 333 https://t.co/PaYiQVL8At #nosql #redis #mongodb #neo4j #hadoop #couchbase #spark #dynamodb #couchdb #pouchdb",FALSE,0,NA,2017-04-20 15:46:03,FALSE,NA,"855085161087676416",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","nosqlweekly",2,FALSE,FALSE,NA,NA
"329","Has anyone worked with Aerospike? How does it compare to MongoDB? #nodejs #mongodb #nosql #ssd #aerospike https://t.co/fyVlGEuBAy",FALSE,1,NA,2017-04-20 15:45:01,FALSE,NA,"855084898645946369",NA,"<a href=""http://jarvis.ratankumar.org"" rel=""nofollow"">nodejsQnA</a>","NodeJsQnA",2,FALSE,FALSE,NA,NA
"330","MongoDB database as a service offering goes global https://t.co/IXHnXtaLOg",FALSE,0,NA,2017-04-20 15:44:08,FALSE,NA,"855084677723557890",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","PGoliwas",0,FALSE,FALSE,NA,NA
"331","RT @DavidPapp: NoSQL grudge match: MongoDB vs. Couchbase Server https://t.co/yMzDAdHSfE",FALSE,0,NA,2017-04-20 15:44:01,FALSE,NA,"855084648900243456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prettymaze60",6,TRUE,FALSE,NA,NA
"332","""NoSQL grudge match: MongoDB vs Couchbase Server"" https://t.co/xeAwn0126l https://t.co/58OwO30Kln",FALSE,0,NA,2017-04-20 15:39:31,FALSE,NA,"855083515838386179",NA,"<a href=""http://engage.social"" rel=""nofollow"">Engage.Social</a>","badc0da",0,FALSE,FALSE,NA,NA
"333","MongoDB database as a service offering goes global - CIO https://t.co/jxBEoop2Bj",FALSE,1,NA,2017-04-20 15:39:17,FALSE,NA,"855083457810055168",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Databaseshare",0,FALSE,FALSE,NA,NA
"334","MongoDB database as a service offering goes global - CIO https://t.co/J6i3xHAzG7",FALSE,1,NA,2017-04-20 15:39:07,FALSE,NA,"855083415795675136",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Databasewatch",0,FALSE,FALSE,NA,NA
"335","I just won a @MongoDB Diversity Scholarship for #MDBW17! Can't wait to go. Who else is coming? https://t.co/DajIW0oQtV",FALSE,0,NA,2017-04-20 15:38:44,FALSE,NA,"855083319066640384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Princessbatouly",0,FALSE,FALSE,NA,NA
"336","RT @MongoDB: Ready to try out the $graphLookup operator for yourself? Check out this on-demand webinar: https://t.co/7r2RtG9Dib https://t.c…",FALSE,0,NA,2017-04-20 15:38:25,FALSE,NA,"855083237403766784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nvm_ty",5,TRUE,FALSE,NA,NA
"337","#bigdata MongoDB database as a service offering goes global https://t.co/yugVMq2lWQ #IoT .@eclasshosting https://t.co/MZ5lKLkUCX",FALSE,0,NA,2017-04-20 15:37:53,FALSE,NA,"855083103596945408",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","EClassHosting",0,FALSE,FALSE,NA,NA
"338","MongoDB database as a service offering goes global https://t.co/xfDtHIMfrS https://t.co/ajxqa1nZli",FALSE,0,NA,2017-04-20 15:37:52,FALSE,NA,"855083098773495808",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Rioolimpica2016",0,FALSE,FALSE,NA,NA
"339","MongoDB database as a service offering goes global https://t.co/xnf5ff6gH2",FALSE,0,NA,2017-04-20 15:37:51,FALSE,NA,"855083097452404736",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","EXPconsultingES",0,FALSE,FALSE,NA,NA
"340","#Mongodb 
I am working on a new document management solution, I have been struggling with the choice between… https://t.co/j5tviACDSu",FALSE,0,NA,2017-04-20 15:37:51,TRUE,NA,"855083096714219521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sidtrey",1,FALSE,FALSE,NA,NA
"341","MongoDB database as a service offering goes global https://t.co/b9AUurfkkb  | #GrupoConsisa https://t.co/zqKsdjKvDy",FALSE,0,NA,2017-04-20 15:37:51,FALSE,NA,"855083095053049856",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ConsisaHonduras",0,FALSE,FALSE,NA,NA
"342","RT @EClassHosting: #bigdata NoSQL grudge match: MongoDB vs. Couchbase Server https://t.co/ZCy6qzPglJ #IoT .@eclasshosting https://t.co/pieK…",FALSE,0,NA,2017-04-20 15:37:49,FALSE,NA,"855083086949822464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RegalLadies",3,TRUE,FALSE,NA,NA
"343","#expconsulting MongoDB database as a service offering goes global https://t.co/bKbemQrpQY @julio_verissimo",FALSE,0,NA,2017-04-20 15:37:43,FALSE,NA,"855083061817483264",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","EXPconsultingES",1,FALSE,FALSE,NA,NA
"344","MongoDB database as a service offering goes global https://t.co/RErcvVsd77 #Tozeboy #businessintelligence - Antonio Pinto (Tozeboy)",FALSE,0,NA,2017-04-20 15:37:17,FALSE,NA,"855082955668160512",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Tozeboy",0,FALSE,FALSE,NA,NA
"345","RT @thlorenz: Asked to be removed from @MongoDB spam I never subscribed to, but me being a Node.js dev and hitting their site entitles them…",FALSE,0,NA,2017-04-20 15:36:37,FALSE,NA,"855082785568149504",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","fakebaldur",18,TRUE,FALSE,NA,NA
"346","MongoDB database as a service offering goes global https://t.co/jArXHupIoK #technology",FALSE,0,NA,2017-04-20 15:35:51,FALSE,NA,"855082592118472704",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","chriswrighttech",0,FALSE,FALSE,NA,NA
"347","NoSQL grudge match: #MongoDB vs. Couchbase Server. Read more: https://t.co/1mzKbZeMQC",FALSE,0,NA,2017-04-20 15:34:57,FALSE,NA,"855082365709766656",NA,"<a href=""http://www.owler.com"" rel=""nofollow"">Application Software</a>","App_sw_",0,FALSE,FALSE,NA,NA
"348","RT @webalgorithm: Great article about MongoDB's Full Text Search https://t.co/HnqYKTpx8L #mongo #bigdata https://t.co/0eKD2jjjTH",FALSE,0,NA,2017-04-20 15:34:51,FALSE,NA,"855082340862746624",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",1,TRUE,FALSE,NA,NA
"349","RT @UriSamuels: #How to extract a column from Mongodb in R?
#Tech #Internet #Question #HowTO
https://t.co/xd2NlwcjRX",FALSE,0,NA,2017-04-20 15:34:37,FALSE,NA,"855082280745697285",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",1,TRUE,FALSE,NA,NA
"350","#MongoDB database as a service offering goes global. Read more: https://t.co/Dc66h0pKux",FALSE,0,NA,2017-04-20 15:34:20,FALSE,NA,"855082210298273793",NA,"<a href=""http://www.owler.com"" rel=""nofollow"">Application Software</a>","App_sw_",0,FALSE,FALSE,NA,NA
"351","RT @YevTheDev: @black_duck_sw @crunchbase RethinkDB is a tough example. Their main failure is in differentiating from MongoDB, per their ow…",FALSE,0,NA,2017-04-20 15:34:14,FALSE,NA,"855082185140846592",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",2,TRUE,FALSE,NA,NA
"352","RT @renishb10: Dartle is out! https://t.co/g3vA1mo1gM
by https://t.co/z4akkkVLX4
#technology #news #aspnet #nodejs #mongodb #msdev #freelan…",FALSE,0,NA,2017-04-20 15:33:59,FALSE,NA,"855082123039879168",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",2,TRUE,FALSE,NA,NA
"353","RT @McMcgregory: @Adalidda: Modeling temporal aspects of #sensor data for #MongoDB #NoSQL database #BigData #RealTimeData https://t.co/vlgj…",FALSE,0,NA,2017-04-20 15:33:43,FALSE,NA,"855082056308539392",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",1,TRUE,FALSE,NA,NA
"354","RT @McMcgregory: #storage NoSQL grudge match: MongoDB vs. Couchbase Server https://t.co/fcngAyypV9 https://t.co/OdXUqi8cOP",FALSE,0,NA,2017-04-20 15:33:30,FALSE,NA,"855082002269184000",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",1,TRUE,FALSE,NA,NA
"355","RT @EClassHosting: #bigdata NoSQL grudge match: MongoDB vs. Couchbase Server https://t.co/ZCy6qzPglJ #IoT .@eclasshosting https://t.co/pieK…",FALSE,0,NA,2017-04-20 15:33:00,FALSE,NA,"855081874405937154",NA,"<a href=""http://iot.com"" rel=""nofollow"">The IoT Center</a>","binaryloom",3,TRUE,FALSE,NA,NA
"356","RT @VALINTRYjobs: Check this out: NoSQL grudge match: MongoDB vs. Couchbase Server - https://t.co/FbDXCTa0RK - 

Choosing the right databas…",FALSE,0,NA,2017-04-20 15:32:58,FALSE,NA,"855081867296423936",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",1,TRUE,FALSE,NA,NA
"357","RT @EClassHosting: #bigdata NoSQL grudge match: MongoDB vs. Couchbase Server https://t.co/ZCy6qzPglJ #IoT .@eclasshosting https://t.co/pieK…",FALSE,0,NA,2017-04-20 15:32:42,FALSE,NA,"855081800221171714",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",3,TRUE,FALSE,NA,NA
"358","RT @sbmccarth: What’s New in #MongoDB 3.4, Part 1: Multimodel Done Right https://t.co/3siTouqDVE",FALSE,0,NA,2017-04-20 15:32:33,FALSE,NA,"855081760526405633",NA,"<a href=""https://ctrlq.org/"" rel=""nofollow"">meinbotistcooler</a>","gomme_bot",2,TRUE,FALSE,NA,NA
"359","RT @ConsultingAsg: Contact ASG to learn more! #datacenter #database #information #IT #technology #Infosec NoSQL grudge match: Mong... https…",FALSE,0,NA,2017-04-20 15:32:28,FALSE,NA,"855081741186236416",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",1,TRUE,FALSE,NA,NA
"360","RT @JBenet38: NoSQL grudge match: MongoDB vs. Couchbase Server https://t.co/ZmyV0y9WQj #network #tech https://t.co/2wxmNG1j4l",FALSE,0,NA,2017-04-20 15:32:14,FALSE,NA,"855081683200102400",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",1,TRUE,FALSE,NA,NA
"361","What’s New in #MongoDB 3.4, Part 1: Multimodel Done Right https://t.co/3siTouqDVE",FALSE,0,NA,2017-04-20 15:32:07,FALSE,NA,"855081654360178693",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sbmccarth",2,FALSE,FALSE,NA,NA
"362","RT @ConsultingAsg: Contact ASG to learn more! #Database #datacenter #technology #IT #Infosec NoSQL grudge match: MongoDB vs. Couch... https…",FALSE,0,NA,2017-04-20 15:31:59,FALSE,NA,"855081618918092800",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",1,TRUE,FALSE,NA,NA
"363","RT @isachintiwari: MongoDB or Couchbase Server? A few key differences point the way #nosql, by freethejazz https://t.co/mUVX4tgmIL",FALSE,0,NA,2017-04-20 15:31:46,FALSE,NA,"855081564157300737",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",1,TRUE,FALSE,NA,NA
"364","MongoDB database as a service offering goes global - MongoDB today announced that it has expanded support for i... https://t.co/D8To5pRCOX",FALSE,0,NA,2017-04-20 15:31:44,FALSE,NA,"855081558071541763",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","jburnsconsult",0,FALSE,FALSE,NA,NA
"365","MongoDB database as a service offering goes global - MongoDB today announced that it has expanded support for i... https://t.co/mKVJMh7nPm",FALSE,0,NA,2017-04-20 15:31:38,FALSE,NA,"855081533325094912",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","sureensys",0,FALSE,FALSE,NA,NA
"366","RT @CrucialBits: ""NoSQL grudge match: MongoDB vs Couchbase Server"" https://t.co/7da3G3ZuZL https://t.co/66CDFZvAfs",FALSE,0,NA,2017-04-20 15:31:30,FALSE,NA,"855081499694989312",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",1,TRUE,FALSE,NA,NA
"367","RT @socialfeels: #NoSQL grudge match: #MongoDB vs. #Couchbase Server https://t.co/oFrqpJ808f via @infoworld",FALSE,0,NA,2017-04-20 15:31:02,FALSE,NA,"855081380929077248",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",1,TRUE,FALSE,NA,NA
"368","RT @gossipdatabase: A zillion companies use MongoDB and CouchDB. Mongo is the industry standard for #NoSQL. Means nothing.
https://t.co/M6B…",FALSE,0,NA,2017-04-20 15:30:19,FALSE,NA,"855081200892825601",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",1,TRUE,FALSE,NA,NA
"369","Direct, Native, Out-of-the-Box Business Intelligence On MongoDB https://t.co/ebTTkz8lBY https://t.co/xMmoNL0mwV",FALSE,0,NA,2017-04-20 15:29:02,FALSE,NA,"855080877726081024",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","slamdata",0,FALSE,FALSE,NA,NA
"370","MongoDB database as a service offering goes global https://t.co/F6l0X1n85e https://t.co/m4nZnR7hm0",FALSE,0,NA,2017-04-20 15:28:50,FALSE,NA,"855080827150942208",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","AliR1272",0,FALSE,FALSE,NA,NA
"371","RT @neoTa5k: Get interesting technical content, use cases and announcements each month from MongoDB - http://t.co/SGudPSV7nN",FALSE,0,NA,2017-04-20 15:27:10,FALSE,NA,"855080408978948098",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NadiyaFedotova",2,TRUE,FALSE,NA,NA
"372","RT @xdotai: Our CTO @GeekstaMatt talking about how we use @MongoDB to build our AI assistants! https://t.co/RxuFhjrYQ1",FALSE,0,NA,2017-04-20 15:27:00,FALSE,NA,"855080365303771136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nicksrockwell",5,TRUE,FALSE,NA,NA
"373","RT @thlorenz: Asked to be removed from @MongoDB spam I never subscribed to, but me being a Node.js dev and hitting their site entitles them…",FALSE,0,NA,2017-04-20 15:24:48,FALSE,NA,"855079812343492608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Escap3st",18,TRUE,FALSE,NA,NA
"374","RT @thlorenz: Asked to be removed from @MongoDB spam I never subscribed to, but me being a Node.js dev and hitting their site entitles them…",FALSE,0,NA,2017-04-20 15:24:26,FALSE,NA,"855079721427759105",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","domenic",18,TRUE,FALSE,NA,NA
"375","RT @thlorenz: Asked to be removed from @MongoDB spam I never subscribed to, but me being a Node.js dev and hitting their site entitles them…",FALSE,0,NA,2017-04-20 15:24:01,FALSE,NA,"855079614510764033",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","technololigy",18,TRUE,FALSE,NA,NA
"376","RT @RedisLabs: Data is Moving to Redis From: RDBMS-es like Microsoft SQL, #MySQL, #MongoDB, #AWS ElastiCache, others https://t.co/xnRv6MXxC…",FALSE,0,NA,2017-04-20 15:23:44,FALSE,NA,"855079542960128000",NA,"<a href=""http://google.com"" rel=""nofollow"">Storage and Cloud</a>","vCloud_Storage",1,TRUE,FALSE,NA,NA
"377","Our CTO @GeekstaMatt talking about how we use @MongoDB to build our AI assistants! https://t.co/RxuFhjrYQ1",FALSE,3,NA,2017-04-20 15:23:19,FALSE,NA,"855079439188807680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","xdotai",5,FALSE,FALSE,NA,NA
"378","RT @thlorenz: Asked to be removed from @MongoDB spam I never subscribed to, but me being a Node.js dev and hitting their site entitles them…",FALSE,0,NA,2017-04-20 15:23:02,FALSE,NA,"855079365926932481",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","evilgaywitch",18,TRUE,FALSE,NA,NA
"379","RT @ExperianDataLab: MongoDB database as a service offering goes global https://t.co/oOvMTir6Bs via @CIOonline https://t.co/sUjT9R48bj",FALSE,0,NA,2017-04-20 15:22:17,FALSE,NA,"855079179053711360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","margaretawdy",1,TRUE,FALSE,NA,NA
"380","@thlorenz @alicegoldfuss @MongoDB pretty sure this is illegal",FALSE,3,"thlorenz",2017-04-20 15:21:59,FALSE,"855054084474363904","855079104361754628","174726123","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NaomiBuckwalter",0,FALSE,FALSE,NA,NA
"381","MongoDB database as a service offering goes global https://t.co/UIRa5dkBt2",FALSE,0,NA,2017-04-20 15:21:07,FALSE,NA,"855078886480261122",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","JJNewsSource",0,FALSE,FALSE,NA,NA
"382","MongoDB database as a service offering goes global | CIO https://t.co/degvzr5pf4 @CIOonline https://t.co/fBRqGoXzxW",FALSE,0,NA,2017-04-20 15:21:00,FALSE,NA,"855078856620990465",NA,"<a href=""http://www.darrenculbreath.com"" rel=""nofollow"">TweetGenForDarren</a>","darrenculbreath",0,FALSE,FALSE,NA,NA
"383","https://t.co/WBdAcmBL3A MongoDB database as a service offering goes global https://t.co/lC9gxLQ9KH https://t.co/wGFQrpx5ZP",FALSE,0,NA,2017-04-20 15:20:35,FALSE,NA,"855078752912498689",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","serougy_llc",0,FALSE,FALSE,NA,NA
"384","Check this out: MongoDB database as a service offering goes global - https://t.co/zMARmQOLEP - 

MongoDB today announced that it has expan…",FALSE,0,NA,2017-04-20 15:20:31,FALSE,NA,"855078733841133568",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","VALINTRYjobs",1,FALSE,FALSE,NA,NA
"385","MongoDB database as a service offering goes global https://t.co/V7tusSGyYQ",FALSE,0,NA,2017-04-20 15:20:30,FALSE,NA,"855078730317930498",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","WebspaceInsight",0,FALSE,FALSE,NA,NA
"386","MongoDB today announced that it has expanded support for its MongoDB Atlas database as a service offering to 14 Amazon Web Services (AWS) r…",FALSE,0,NA,2017-04-20 15:20:09,FALSE,NA,"855078643588108288",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","intenhours",0,FALSE,FALSE,NA,NA
"387","RT @DavidPapp: NoSQL grudge match: MongoDB vs. Couchbase Server https://t.co/yMzDAdHSfE",FALSE,0,NA,2017-04-20 15:20:05,FALSE,NA,"855078623799390209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","murtaza__mehdi",6,TRUE,FALSE,NA,NA
"388","#NoSQL grudge match: #MongoDB vs. #Couchbase #Server https://t.co/iT8wmZ5BEj via @infoworld",FALSE,0,NA,2017-04-20 15:19:30,FALSE,NA,"855078478831550464",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis: turn sharing into growth</a>","rifcoru",0,FALSE,FALSE,NA,NA
"389","Data is Moving to Redis From: RDBMS-es like Microsoft SQL, #MySQL, #MongoDB, #AWS ElastiCache, others… https://t.co/IE5fpmjdrB",FALSE,1,NA,2017-04-20 15:19:21,TRUE,NA,"855078439124172802",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","RedisLabs",1,FALSE,FALSE,NA,NA
"390","Percona is looking for: MongoDB Technical Services Engineer
https://t.co/hJ19pW5Q9t #job",FALSE,0,NA,2017-04-20 15:19:17,FALSE,NA,"855078423231954944",NA,"<a href=""http://jobvite.com"" rel=""nofollow"">Jobvite</a>","jayjanssen",0,FALSE,FALSE,NA,NA
"391","Mongoose (mongodb) batch insert? #nodejs #mongodb #mongoose https://t.co/G08MD5NxKi",FALSE,1,NA,2017-04-20 15:18:01,FALSE,NA,"855078103974105088",NA,"<a href=""http://jarvis.ratankumar.org"" rel=""nofollow"">nodejsQnA</a>","NodeJsQnA",0,FALSE,FALSE,NA,NA
"392","MongoDB database as a service offering goes global: MongoDB today announced that it has… https://t.co/qY6POWT7g0",FALSE,0,NA,2017-04-20 15:17:26,FALSE,NA,"855077957706141696",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Feedjunkie",0,FALSE,FALSE,NA,NA
"393","RT @hoagieben: #IBMConnections #OrientMe and #mongoDB connection failures https://t.co/Xg8BMMLXrj",FALSE,0,NA,2017-04-20 15:17:24,FALSE,NA,"855077949720211456",NA,"<a href=""http://amandeepmittal.github.io"" rel=""nofollow"">Nodejs Tweet Bot</a>","nodejstweet",2,TRUE,FALSE,NA,NA
"394","RT @vr3690: Which is the best MongoDB GUI? via @scalegridio #mongodb https://t.co/6g9S9LAjF0 #coding https://t.co/4zfKh4vhvY",FALSE,0,NA,2017-04-20 15:17:09,FALSE,NA,"855077888785362946",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","gauravssnl",1,TRUE,FALSE,NA,NA
"395","MongoDB database as a service offering goes global https://t.co/oOvMTir6Bs via @CIOonline https://t.co/sUjT9R48bj",FALSE,1,NA,2017-04-20 15:17:06,FALSE,NA,"855077876361601024",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ExperianDataLab",1,FALSE,FALSE,NA,NA
"396","#IBMConnections #OrientMe and #mongoDB connection failures https://t.co/Xg8BMMLXrj",FALSE,0,NA,2017-04-20 15:16:56,FALSE,NA,"855077832967553024",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","hoagieben",2,FALSE,FALSE,NA,NA
"397","RT @thlorenz: Asked to be removed from @MongoDB spam I never subscribed to, but me being a Node.js dev and hitting their site entitles them…",FALSE,0,NA,2017-04-20 15:15:41,FALSE,NA,"855077518386184192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gravislizard",18,TRUE,FALSE,NA,NA
"398","RT @johnlpage: First run through of my #MDBW17  stand up routine today, OMG it's terrible, but it will be awesome one I nail the technicali…",FALSE,0,NA,2017-04-20 15:13:19,FALSE,NA,"855076923399122945",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","big_dani_j",1,TRUE,FALSE,NA,NA
"399","RT @angryyoungman11: .@vasudha_ET @nistula @Vidyut @mitalisaran @angryoungwoman @charminegirl @nitinsachdeva22 @no2uid Proof  https://t.co/…",FALSE,0,NA,2017-04-20 15:11:53,FALSE,NA,"855076560612630528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dontbealayman",5,TRUE,FALSE,NA,NA
"400","RT @thlorenz: Asked to be removed from @MongoDB spam I never subscribed to, but me being a Node.js dev and hitting their site entitles them…",FALSE,0,NA,2017-04-20 15:11:45,FALSE,NA,"855076527217704962",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","queersorceress",18,TRUE,FALSE,NA,NA
"401","@MongoDB  I shall consider it then,",FALSE,0,"MongoDB",2017-04-20 15:10:31,FALSE,"854794239091376130","855076218928070658","18080585","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","simon_margetts",0,FALSE,FALSE,NA,NA
"402","Build an Amazon clone: Nodejs + MongoDB + Stripe Payment https://t.co/nLizLwGfWr",FALSE,0,NA,2017-04-20 15:10:30,FALSE,NA,"855076212577882113",NA,"<a href=""http://pinterest.com"" rel=""nofollow"">Pinterest</a>","HotelsScanner",0,FALSE,FALSE,NA,NA
"403","NoSQL grudge match: MongoDB vs. Couchbase Server ☞ https://t.co/HEjY3AEjiF
— @infoworld 
#NoSQL #MongoDB #Couchbase",FALSE,0,NA,2017-04-20 15:10:01,FALSE,NA,"855076090817150978",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IDGInsider",0,FALSE,FALSE,NA,NA
"404","Get all the details on MongoDB 3.4, including information on $graphLookup and zoned sharding - https://t.co/xln0Q9h1Gp",FALSE,0,NA,2017-04-20 15:09:43,FALSE,NA,"855076016888455168",NA,"<a href=""http://www.influitive.com"" rel=""nofollow"">Influitive</a>","cabbageRed",0,FALSE,FALSE,NA,NA
"405","RT @MongoDB: Believe it or not, there are folks here at #AWSSummit SF still running apps w/ #relational #databases. (Don't worry we're help…",FALSE,0,NA,2017-04-20 15:08:53,FALSE,NA,"855075805260636160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kattimani",9,TRUE,FALSE,NA,NA
"406","RT @DavidPapp: NoSQL grudge match: MongoDB vs. Couchbase Server https://t.co/yMzDAdHSfE",FALSE,0,NA,2017-04-20 15:08:37,FALSE,NA,"855075738134892544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JenAGlllette",6,TRUE,FALSE,NA,NA
"407","RT @DavidPapp: NoSQL grudge match: MongoDB vs. Couchbase Server https://t.co/yMzDAdHSfE",FALSE,0,NA,2017-04-20 15:07:55,FALSE,NA,"855075562011996160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","phadderiey",6,TRUE,FALSE,NA,NA
"408","RT @thlorenz: Asked to be removed from @MongoDB spam I never subscribed to, but me being a Node.js dev and hitting their site entitles them…",FALSE,0,NA,2017-04-20 15:07:44,FALSE,NA,"855075516134572032",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","ReinH",18,TRUE,FALSE,NA,NA
